ATP,Torneo,Tournament_Int,Date,Series,Series_Int,Court,Court_Int
25,GazpromHungarianOpen,1.0798,42849,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42849,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42849,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42849,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42849,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42850,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42850,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42850,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42850,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42850,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42850,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42850,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42851,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42851,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42851,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42851,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42852,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42852,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42852,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42852,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42853,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42853,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42853,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42853,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42854,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42854,ATP250,2.9693,Outdoor,3.6494
25,GazpromHungarianOpen,1.0798,42855,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42856,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42856,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42856,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42856,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42857,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42857,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42857,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42857,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42857,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42857,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42857,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42857,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42858,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42858,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42858,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42858,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42859,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42859,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42859,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42860,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42860,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42860,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42860,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42860,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42861,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42861,ATP250,2.9693,Outdoor,3.6494
26,MilleniumEstorilOpen,1.9065,42862,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42856,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42856,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42856,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42856,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42856,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42856,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42857,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42857,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42857,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42857,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42857,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42857,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42858,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42858,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42858,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42858,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42859,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42859,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42859,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42859,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42860,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42860,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42860,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42860,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42861,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42861,ATP250,2.9693,Outdoor,3.6494
27,IstanbulOpen,1.0809,42862,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42856,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42856,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42856,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42856,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42857,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42857,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42857,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42857,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42857,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42857,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42857,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42857,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42858,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42858,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42858,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42858,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42859,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42859,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42859,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42859,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42860,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42860,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42860,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42861,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42861,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42861,ATP250,2.9693,Outdoor,3.6494
28,BMWOpen,1.0190000000000001,42862,ATP250,2.9693,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42862,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42862,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42863,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42863,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42863,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42863,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42863,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42863,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42863,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42863,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42863,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42863,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42863,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42863,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42863,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42864,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42864,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42864,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42864,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42864,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42864,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42864,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42864,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42864,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42864,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42864,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42864,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42865,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42865,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42865,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42865,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42865,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42865,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42865,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42865,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42865,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42865,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42865,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42865,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42865,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42866,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42866,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42866,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42866,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42866,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42866,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42866,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42866,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42867,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42867,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42867,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42867,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42868,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42868,Masters1000,2.2574,Outdoor,3.6494
29,MutuaMadridOpen,1.3530000000000002,42869,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42869,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42869,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42869,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42869,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42870,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42870,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42870,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42870,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42870,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42870,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42870,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42870,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42870,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42870,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42870,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42870,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42871,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42871,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42871,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42871,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42871,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42871,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42871,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42871,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42871,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42871,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42871,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42871,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42871,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42871,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42872,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42872,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42872,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42872,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42872,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42872,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42872,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42872,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42872,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42872,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42873,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42873,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42873,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42873,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42873,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42873,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42873,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42873,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42874,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42874,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42874,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42875,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42875,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42875,Masters1000,2.2574,Outdoor,3.6494
30,InternazionaliBNLdItalia,1.785,42876,Masters1000,2.2574,Outdoor,3.6494
31,GenevaOpen,1.8465,42876,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42877,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42877,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42877,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42877,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42877,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42877,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42878,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42878,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42878,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42878,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42878,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42878,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42878,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42879,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42879,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42879,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42879,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42879,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42879,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42880,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42880,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42880,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42880,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42881,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42881,ATP250,2.9693,Outdoor,3.6494
31,GenevaOpen,1.8465,42882,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42876,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42876,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42877,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42877,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42877,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42877,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42877,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42878,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42878,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42878,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42878,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42878,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42878,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42879,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42879,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42879,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42879,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42879,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42879,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42880,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42880,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42880,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42880,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42881,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42881,ATP250,2.9693,Outdoor,3.6494
32,LyonOpen,1.4259,42882,ATP250,2.9693,Outdoor,3.6494
33,FrenchOpen,1.0071,42883,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42883,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42883,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42883,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42883,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42883,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42883,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42883,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42883,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42883,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42883,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42883,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42883,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42883,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42883,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42884,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42885,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42885,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42885,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42885,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42885,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42885,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42885,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42885,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42885,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42885,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42885,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42885,GrandSlam,2.9709,Outdoor,3.6494
33,FrenchOpen,1.0071,42885,GrandSlam,2.9709,Outdoor,3.6494
